location;time of measurement;weekday;pedestrians count;temperature in ºc;weather condition;incidents
Hauptstraße (Süd), Erlangen;2024-01-12 04:00:00 +0100;Friday;19;-5;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-12 05:00:00 +0100;Friday;56;-4;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-12 06:00:00 +0100;Friday;112;-3;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-12 07:00:00 +0100;Friday;349;-3;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-12 08:00:00 +0100;Friday;426;-3;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-12 09:00:00 +0100;Friday;596;-3;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-12 10:00:00 +0100;Friday;813;-2;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-12 11:00:00 +0100;Friday;925;-2;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-12 12:00:00 +0100;Friday;908;-2;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-12 13:00:00 +0100;Friday;1099;-2;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-12 14:00:00 +0100;Friday;1085;-2;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-12 15:00:00 +0100;Friday;1085;-2;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-12 16:00:00 +0100;Friday;1113;-2;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-12 17:00:00 +0100;Friday;1069;-2;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-12 18:00:00 +0100;Friday;940;-3;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-12 19:00:00 +0100;Friday;778;-3;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-12 20:00:00 +0100;Friday;516;-3;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-12 21:00:00 +0100;Friday;396;-3;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-12 22:00:00 +0100;Friday;409;-3;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-12 23:00:00 +0100;Friday;268;-3;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-13 00:00:00 +0100;Saturday;278;-3;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-13 01:00:00 +0100;Saturday;219;-3;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-13 02:00:00 +0100;Saturday;139;-3;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-13 03:00:00 +0100;Saturday;87;-3;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-01-13 04:00:00 +0100;Saturday;66;-3;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-01-13 05:00:00 +0100;Saturday;37;-3;snow;
Hauptstraße (Süd), Erlangen;2024-01-13 06:00:00 +0100;Saturday;34;-3;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-01-13 07:00:00 +0100;Saturday;93;-3;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-13 08:00:00 +0100;Saturday;178;-2;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-13 09:00:00 +0100;Saturday;532;-2;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-13 10:00:00 +0100;Saturday;1096;-2;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-13 11:00:00 +0100;Saturday;1507;-2;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-13 12:00:00 +0100;Saturday;1737;-2;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-13 13:00:00 +0100;Saturday;1914;-2;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-13 14:00:00 +0100;Saturday;1689;-2;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-13 15:00:00 +0100;Saturday;1519;-2;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-13 16:00:00 +0100;Saturday;1564;-3;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-13 17:00:00 +0100;Saturday;1174;-3;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-13 18:00:00 +0100;Saturday;1055;-3;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-13 19:00:00 +0100;Saturday;913;-3;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-13 20:00:00 +0100;Saturday;690;-3;snow;
Hauptstraße (Süd), Erlangen;2024-01-13 21:00:00 +0100;Saturday;400;-2;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-13 22:00:00 +0100;Saturday;535;-2;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-13 23:00:00 +0100;Saturday;463;-2;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-14 00:00:00 +0100;Sunday;331;-2;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-14 01:00:00 +0100;Sunday;230;-2;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-14 02:00:00 +0100;Sunday;147;-2;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-14 03:00:00 +0100;Sunday;122;-3;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-14 04:00:00 +0100;Sunday;120;-3;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-14 05:00:00 +0100;Sunday;54;-3;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-14 06:00:00 +0100;Sunday;33;-3;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-14 07:00:00 +0100;Sunday;12;-3;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-14 08:00:00 +0100;Sunday;51;-3;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-14 09:00:00 +0100;Sunday;85;-3;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-14 10:00:00 +0100;Sunday;183;-3;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-14 11:00:00 +0100;Sunday;265;-2;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-14 12:00:00 +0100;Sunday;368;-2;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-14 13:00:00 +0100;Sunday;523;-2;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-14 14:00:00 +0100;Sunday;698;-1;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-14 15:00:00 +0100;Sunday;987;-1;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-01-14 16:00:00 +0100;Sunday;1143;-1;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-01-14 17:00:00 +0100;Sunday;1318;-1;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-14 18:00:00 +0100;Sunday;585;-1;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-14 19:00:00 +0100;Sunday;411;-2;clear-night;
Hauptstraße (Süd), Erlangen;2024-01-14 20:00:00 +0100;Sunday;269;-3;clear-night;
Hauptstraße (Süd), Erlangen;2024-01-14 21:00:00 +0100;Sunday;188;-3;clear-night;
Hauptstraße (Süd), Erlangen;2024-01-14 22:00:00 +0100;Sunday;152;-4;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-14 23:00:00 +0100;Sunday;90;-3;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-15 00:00:00 +0100;Monday;37;-4;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-15 01:00:00 +0100;Monday;13;-4;snow;
Hauptstraße (Süd), Erlangen;2024-01-15 02:00:00 +0100;Monday;17;-4;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-15 03:00:00 +0100;Monday;11;-4;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-15 04:00:00 +0100;Monday;21;-3;snow;
Hauptstraße (Süd), Erlangen;2024-01-15 05:00:00 +0100;Monday;134;-3;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-15 06:00:00 +0100;Monday;131;-2;snow;
Hauptstraße (Süd), Erlangen;2024-01-15 07:00:00 +0100;Monday;418;-2;snow;
Hauptstraße (Süd), Erlangen;2024-01-15 08:00:00 +0100;Monday;418;-2;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-01-15 09:00:00 +0100;Monday;473;-2;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-15 10:00:00 +0100;Monday;635;-1;snow;
Hauptstraße (Süd), Erlangen;2024-01-15 11:00:00 +0100;Monday;836;-1;snow;
Hauptstraße (Süd), Erlangen;2024-01-15 12:00:00 +0100;Monday;879;-1;snow;
Hauptstraße (Süd), Erlangen;2024-01-15 13:00:00 +0100;Monday;977;-1;snow;
Hauptstraße (Süd), Erlangen;2024-01-15 14:00:00 +0100;Monday;779;-1;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-01-15 15:00:00 +0100;Monday;932;-1;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-01-15 16:00:00 +0100;Monday;969;-1;snow;
Hauptstraße (Süd), Erlangen;2024-01-15 17:00:00 +0100;Monday;1001;-1;snow;
Hauptstraße (Süd), Erlangen;2024-01-15 18:00:00 +0100;Monday;836;-1;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-01-15 19:00:00 +0100;Monday;509;0;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-15 20:00:00 +0100;Monday;297;0;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-01-15 21:00:00 +0100;Monday;222;0;snow;
Hauptstraße (Süd), Erlangen;2024-01-15 22:00:00 +0100;Monday;175;0;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-01-15 23:00:00 +0100;Monday;91;-1;snow;
Hauptstraße (Süd), Erlangen;2024-01-16 00:00:00 +0100;Tuesday;56;0;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-01-16 01:00:00 +0100;Tuesday;17;-1;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-16 02:00:00 +0100;Tuesday;13;-1;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-16 03:00:00 +0100;Tuesday;6;-1;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-16 04:00:00 +0100;Tuesday;14;-1;snow;
Hauptstraße (Süd), Erlangen;2024-01-16 05:00:00 +0100;Tuesday;50;-1;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-16 06:00:00 +0100;Tuesday;123;-1;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-16 07:00:00 +0100;Tuesday;379;-2;snow;
Hauptstraße (Süd), Erlangen;2024-01-16 08:00:00 +0100;Tuesday;444;-2;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-16 09:00:00 +0100;Tuesday;597;-2;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-01-16 10:00:00 +0100;Tuesday;753;-2;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-01-16 11:00:00 +0100;Tuesday;954;-1;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-01-16 12:00:00 +0100;Tuesday;1023;-1;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-16 13:00:00 +0100;Tuesday;1064;-1;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-16 14:00:00 +0100;Tuesday;1044;0;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-01-16 15:00:00 +0100;Tuesday;994;0;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-01-16 16:00:00 +0100;Tuesday;1194;0;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-16 17:00:00 +0100;Tuesday;1121;-1;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-16 18:00:00 +0100;Tuesday;872;-2;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-16 19:00:00 +0100;Tuesday;736;-3;clear-night;
Hauptstraße (Süd), Erlangen;2024-01-16 20:00:00 +0100;Tuesday;377;-3;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-01-16 21:00:00 +0100;Tuesday;246;-4;clear-night;
Hauptstraße (Süd), Erlangen;2024-01-16 22:00:00 +0100;Tuesday;223;-6;clear-night;
Hauptstraße (Süd), Erlangen;2024-01-16 23:00:00 +0100;Tuesday;111;-3;clear-night;
Hauptstraße (Süd), Erlangen;2024-01-17 00:00:00 +0100;Wednesday;43;-8;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-01-17 01:00:00 +0100;Wednesday;30;-8;clear-night;
Hauptstraße (Süd), Erlangen;2024-01-17 02:00:00 +0100;Wednesday;10;-7;clear-night;
Hauptstraße (Süd), Erlangen;2024-01-17 03:00:00 +0100;Wednesday;15;-8;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-17 04:00:00 +0100;Wednesday;21;-7;clear-night;
Hauptstraße (Süd), Erlangen;2024-01-17 05:00:00 +0100;Wednesday;37;-7;clear-night;
Hauptstraße (Süd), Erlangen;2024-01-17 06:00:00 +0100;Wednesday;109;-6;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-17 07:00:00 +0100;Wednesday;271;-5;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-17 08:00:00 +0100;Wednesday;363;-5;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-17 09:00:00 +0100;Wednesday;418;-3;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-01-17 10:00:00 +0100;Wednesday;440;-1;snow;
Hauptstraße (Süd), Erlangen;2024-01-17 11:00:00 +0100;Wednesday;492;-1;snow;
Hauptstraße (Süd), Erlangen;2024-01-17 12:00:00 +0100;Wednesday;603;0;rain;
Hauptstraße (Süd), Erlangen;2024-01-17 13:00:00 +0100;Wednesday;592;1;rain;
Hauptstraße (Süd), Erlangen;2024-01-17 14:00:00 +0100;Wednesday;413;1;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-01-17 15:00:00 +0100;Wednesday;524;2;rain;
Hauptstraße (Süd), Erlangen;2024-01-17 16:00:00 +0100;Wednesday;612;2;rain;
Hauptstraße (Süd), Erlangen;2024-01-17 17:00:00 +0100;Wednesday;762;3;rain;
Hauptstraße (Süd), Erlangen;2024-01-17 18:00:00 +0100;Wednesday;785;4;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-01-17 19:00:00 +0100;Wednesday;552;4;rain;
Hauptstraße (Süd), Erlangen;2024-01-17 20:00:00 +0100;Wednesday;333;5;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-01-17 21:00:00 +0100;Wednesday;283;6;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-01-17 22:00:00 +0100;Wednesday;270;7;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-01-17 23:00:00 +0100;Wednesday;138;6;rain;
Hauptstraße (Süd), Erlangen;2024-01-18 00:00:00 +0100;Thursday;90;7;rain;
Hauptstraße (Süd), Erlangen;2024-01-18 01:00:00 +0100;Thursday;32;9;rain;
Hauptstraße (Süd), Erlangen;2024-01-18 02:00:00 +0100;Thursday;8;8;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-18 03:00:00 +0100;Thursday;4;6;rain;
Hauptstraße (Süd), Erlangen;2024-01-18 04:00:00 +0100;Thursday;9;5;rain;
Hauptstraße (Süd), Erlangen;2024-01-18 05:00:00 +0100;Thursday;34;4;rain;
Hauptstraße (Süd), Erlangen;2024-01-18 06:00:00 +0100;Thursday;102;3;rain;
Hauptstraße (Süd), Erlangen;2024-01-18 07:00:00 +0100;Thursday;347;3;rain;
Hauptstraße (Süd), Erlangen;2024-01-18 08:00:00 +0100;Thursday;332;3;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-18 09:00:00 +0100;Thursday;352;2;rain;
Hauptstraße (Süd), Erlangen;2024-01-18 10:00:00 +0100;Thursday;558;2;rain;
Hauptstraße (Süd), Erlangen;2024-01-18 11:00:00 +0100;Thursday;563;2;rain;
Hauptstraße (Süd), Erlangen;2024-01-18 12:00:00 +0100;Thursday;574;1;snow;
Hauptstraße (Süd), Erlangen;2024-01-18 13:00:00 +0100;Thursday;571;0;snow;
Hauptstraße (Süd), Erlangen;2024-01-18 14:00:00 +0100;Thursday;571;0;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-01-18 15:00:00 +0100;Thursday;908;-1;snow;
Hauptstraße (Süd), Erlangen;2024-01-18 16:00:00 +0100;Thursday;1164;-1;snow;
Hauptstraße (Süd), Erlangen;2024-01-18 17:00:00 +0100;Thursday;1065;-1;snow;
Hauptstraße (Süd), Erlangen;2024-01-18 18:00:00 +0100;Thursday;918;-1;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-18 19:00:00 +0100;Thursday;753;-1;snow;
Hauptstraße (Süd), Erlangen;2024-01-18 20:00:00 +0100;Thursday;394;-1;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-01-18 21:00:00 +0100;Thursday;400;-1;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-01-18 22:00:00 +0100;Thursday;283;-2;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-01-18 23:00:00 +0100;Thursday;290;-2;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-01-19 00:00:00 +0100;Friday;69;-2;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-19 01:00:00 +0100;Friday;52;-2;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-19 02:00:00 +0100;Friday;21;-2;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-19 03:00:00 +0100;Friday;20;-2;snow;
Hauptstraße (Süd), Erlangen;2024-01-19 04:00:00 +0100;Friday;30;-3;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-01-19 05:00:00 +0100;Friday;74;-2;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-01-19 06:00:00 +0100;Friday;125;-2;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-19 07:00:00 +0100;Friday;401;-2;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-19 08:00:00 +0100;Friday;399;-2;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-19 09:00:00 +0100;Friday;602;-2;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-19 10:00:00 +0100;Friday;884;-2;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-19 11:00:00 +0100;Friday;1060;-2;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-19 12:00:00 +0100;Friday;1226;-1;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-01-19 13:00:00 +0100;Friday;1049;-1;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-01-19 14:00:00 +0100;Friday;1279;-1;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-01-19 15:00:00 +0100;Friday;2167;-1;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-01-19 16:00:00 +0100;Friday;2234;-1;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-19 17:00:00 +0100;Friday;1959;-1;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-01-19 18:00:00 +0100;Friday;1341;-1;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-19 19:00:00 +0100;Friday;967;-1;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-19 20:00:00 +0100;Friday;675;-2;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-19 21:00:00 +0100;Friday;452;-2;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-19 22:00:00 +0100;Friday;419;-2;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-19 23:00:00 +0100;Friday;345;-5;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-01-20 00:00:00 +0100;Saturday;377;-2;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-01-20 01:00:00 +0100;Saturday;206;-2;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-20 02:00:00 +0100;Saturday;173;-2;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-20 03:00:00 +0100;Saturday;74;-2;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-20 04:00:00 +0100;Saturday;53;-3;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-20 05:00:00 +0100;Saturday;38;-3;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-20 06:00:00 +0100;Saturday;36;-3;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-20 07:00:00 +0100;Saturday;74;-4;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-20 08:00:00 +0100;Saturday;212;-4;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-20 09:00:00 +0100;Saturday;481;-4;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-01-20 10:00:00 +0100;Saturday;952;-3;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-01-20 11:00:00 +0100;Saturday;1484;-2;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-01-20 12:00:00 +0100;Saturday;1915;-1;clear-day;
Hauptstraße (Süd), Erlangen;2024-01-20 13:00:00 +0100;Saturday;2085;0;clear-day;
Hauptstraße (Süd), Erlangen;2024-01-20 14:00:00 +0100;Saturday;2234;1;clear-day;
Hauptstraße (Süd), Erlangen;2024-01-20 15:00:00 +0100;Saturday;2343;2;clear-day;
Hauptstraße (Süd), Erlangen;2024-01-20 16:00:00 +0100;Saturday;1760;2;clear-day;
Hauptstraße (Süd), Erlangen;2024-01-20 17:00:00 +0100;Saturday;1501;1;clear-night;
Hauptstraße (Süd), Erlangen;2024-01-20 18:00:00 +0100;Saturday;1053;-3;clear-night;
Hauptstraße (Süd), Erlangen;2024-01-20 19:00:00 +0100;Saturday;848;-3;clear-night;
Hauptstraße (Süd), Erlangen;2024-01-20 20:00:00 +0100;Saturday;613;-4;clear-night;
Hauptstraße (Süd), Erlangen;2024-01-20 21:00:00 +0100;Saturday;451;-4;clear-night;
Hauptstraße (Süd), Erlangen;2024-01-20 22:00:00 +0100;Saturday;499;-5;clear-night;
Hauptstraße (Süd), Erlangen;2024-01-20 23:00:00 +0100;Saturday;316;-4;clear-night;
Hauptstraße (Süd), Erlangen;2024-01-21 00:00:00 +0100;Sunday;343;-8;clear-night;
Hauptstraße (Süd), Erlangen;2024-01-21 01:00:00 +0100;Sunday;304;-7;clear-night;
Hauptstraße (Süd), Erlangen;2024-01-21 02:00:00 +0100;Sunday;222;-7;clear-night;
Hauptstraße (Süd), Erlangen;2024-01-21 03:00:00 +0100;Sunday;144;-6;clear-night;
Hauptstraße (Süd), Erlangen;2024-01-21 04:00:00 +0100;Sunday;93;-7;clear-night;
Hauptstraße (Süd), Erlangen;2024-01-21 05:00:00 +0100;Sunday;115;-8;clear-night;
Hauptstraße (Süd), Erlangen;2024-01-21 06:00:00 +0100;Sunday;32;-9;clear-night;
Hauptstraße (Süd), Erlangen;2024-01-21 07:00:00 +0100;Sunday;22;-8;clear-night;
Hauptstraße (Süd), Erlangen;2024-01-21 08:00:00 +0100;Sunday;60;-7;clear-night;
Hauptstraße (Süd), Erlangen;2024-01-21 09:00:00 +0100;Sunday;106;-4;clear-day;
Hauptstraße (Süd), Erlangen;2024-01-21 10:00:00 +0100;Sunday;208;-3;clear-day;
Hauptstraße (Süd), Erlangen;2024-01-21 11:00:00 +0100;Sunday;270;-1;clear-day;
Hauptstraße (Süd), Erlangen;2024-01-21 12:00:00 +0100;Sunday;432;-1;clear-day;
Hauptstraße (Süd), Erlangen;2024-01-21 13:00:00 +0100;Sunday;515;0;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-01-21 14:00:00 +0100;Sunday;844;1;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-01-21 15:00:00 +0100;Sunday;892;3;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-01-21 16:00:00 +0100;Sunday;811;3;clear-day;
Hauptstraße (Süd), Erlangen;2024-01-21 17:00:00 +0100;Sunday;581;1;clear-night;
Hauptstraße (Süd), Erlangen;2024-01-21 18:00:00 +0100;Sunday;508;-1;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-01-21 19:00:00 +0100;Sunday;447;0;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-21 20:00:00 +0100;Sunday;302;1;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-21 21:00:00 +0100;Sunday;215;0;clear-night;
Hauptstraße (Süd), Erlangen;2024-01-21 22:00:00 +0100;Sunday;206;-1;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-01-21 23:00:00 +0100;Sunday;52;-1;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-22 00:00:00 +0100;Monday;49;1;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-01-22 01:00:00 +0100;Monday;10;1;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-22 02:00:00 +0100;Monday;3;0;clear-night;
Hauptstraße (Süd), Erlangen;2024-01-22 03:00:00 +0100;Monday;9;0;clear-night;
Hauptstraße (Süd), Erlangen;2024-01-22 04:00:00 +0100;Monday;19;0;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-01-22 05:00:00 +0100;Monday;66;1;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-01-22 06:00:00 +0100;Monday;152;1;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-01-22 07:00:00 +0100;Monday;383;2;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-01-22 08:00:00 +0100;Monday;477;2;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-22 09:00:00 +0100;Monday;560;4;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-01-22 10:00:00 +0100;Monday;762;4;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-01-22 11:00:00 +0100;Monday;943;5;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-01-22 12:00:00 +0100;Monday;946;6;rain;
Hauptstraße (Süd), Erlangen;2024-01-22 13:00:00 +0100;Monday;1022;7;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-22 14:00:00 +0100;Monday;877;7;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-22 15:00:00 +0100;Monday;1015;7;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-22 16:00:00 +0100;Monday;1035;7;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-01-22 17:00:00 +0100;Monday;870;6;rain;
Hauptstraße (Süd), Erlangen;2024-01-22 18:00:00 +0100;Monday;518;6;rain;
Hauptstraße (Süd), Erlangen;2024-01-22 19:00:00 +0100;Monday;562;8;rain;
Hauptstraße (Süd), Erlangen;2024-01-22 20:00:00 +0100;Monday;333;7;rain;
Hauptstraße (Süd), Erlangen;2024-01-22 21:00:00 +0100;Monday;231;7;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-01-22 22:00:00 +0100;Monday;237;6;rain;
Hauptstraße (Süd), Erlangen;2024-01-22 23:00:00 +0100;Monday;155;5;rain;
Hauptstraße (Süd), Erlangen;2024-01-23 00:00:00 +0100;Tuesday;36;6;cloudy;
Hauptstraße (Süd), Erlangen;2024-01-23 01:00:00 +0100;Tuesday;8;6;rain;
Hauptstraße (Süd), Erlangen;2024-01-23 02:00:00 +0100;Tuesday;11;6;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-01-23 03:00:00 +0100;Tuesday;20;7;rain;
Hauptstraße (Süd), Erlangen;2024-01-23 04:00:00 +0100;Tuesday;10;6;rain;
Hauptstraße (Süd), Erlangen;2024-01-23 05:00:00 +0100;Tuesday;55;6;rain;
Hauptstraße (Süd), Erlangen;2024-01-23 06:00:00 +0100;Tuesday;131;6;rain;
Hauptstraße (Süd), Erlangen;2024-01-23 07:00:00 +0100;Tuesday;450;5;rain;
Hauptstraße (Süd), Erlangen;2024-01-23 08:00:00 +0100;Tuesday;529;5;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-01-23 09:00:00 +0100;Tuesday;676;5;rain;
Hauptstraße (Süd), Erlangen;2024-01-23 10:00:00 +0100;Tuesday;787;6;partly-cloudy-day;
